word	nodeType	synsetCount	unit	count
wake	VERB	9	game-dialogue	2
walk	VERB	17	game-dialogue	76
wander	VERB	5	game-dialogue	1
wanna	VERB	0	game-dialogue	1
want	VERB	9	game-dialogue	33
watch	VERB	13	game-dialogue	4
win	VERB	6	game-dialogue	1
wish	VERB	10	game-dialogue	2
witness	VERB	7	game-dialogue	1
wonder	VERB	6	game-dialogue	3
work	VERB	34	game-dialogue	3
worry	VERB	8	game-dialogue	1
write	VERB	10	game-dialogue	1
yell	VERB	4	game-dialogue	5
zoom	VERB	5	game-dialogue	1
’	VERB	0	game-dialogue	102
’m	VERB	0	game-dialogue	43
’re	VERB	0	game-dialogue	22
’ve	VERB	0	game-dialogue	1
