word	nodeType	synsetCount	unit	count
hour	NOUN	4	mul-scrape	2
house	NOUN	14	mul-scrape	3
idea	NOUN	5	mul-scrape	3
illusion	NOUN	4	mul-scrape	1
interest	NOUN	10	mul-scrape	4
jail	NOUN	2	mul-scrape	5
jewelry	NOUN	1	mul-scrape	1
judge	NOUN	7	mul-scrape	1
kangaroo	NOUN	1	mul-scrape	2
key	NOUN	21	mul-scrape	5
kid	NOUN	7	mul-scrape	3
kind	NOUN	4	mul-scrape	1
lamp	NOUN	2	mul-scrape	1
lead	NOUN	31	mul-scrape	2
leather	NOUN	2	mul-scrape	1
left	NOUN	24	mul-scrape	1
life	NOUN	14	mul-scrape	3
light	NOUN	47	mul-scrape	3
line	NOUN	36	mul-scrape	4
list	NOUN	7	mul-scrape	2
living	NOUN	17	mul-scrape	2
load	NOUN	14	mul-scrape	1
lot	NOUN	9	mul-scrape	1
love	NOUN	10	mul-scrape	2
luck	NOUN	3	mul-scrape	5
man	NOUN	13	mul-scrape	18
manager	NOUN	2	mul-scrape	3
meeting	NOUN	19	mul-scrape	4
message	NOUN	5	mul-scrape	2
mind	NOUN	13	mul-scrape	5
minute	NOUN	8	mul-scrape	1
missin	NOUN	0	mul-scrape	2
money	NOUN	3	mul-scrape	5
morning	NOUN	4	mul-scrape	1
mother	NOUN	7	mul-scrape	1
move	NOUN	21	mul-scrape	1
movie	NOUN	1	mul-scrape	12
name	NOUN	15	mul-scrape	15
niece	NOUN	1	mul-scrape	4
night	NOUN	8	mul-scrape	15
no	NOUN	6	mul-scrape	18
none	NOUN	4	mul-scrape	2
note	NOUN	13	mul-scrape	1
number	NOUN	17	mul-scrape	4
o'clock	NOUN	1	mul-scrape	3
offer	NOUN	16	mul-scrape	1
office	NOUN	7	mul-scrape	2
ok	NOUN	4	mul-scrape	1
okay	NOUN	4	mul-scrape	1
one	NOUN	9	mul-scrape	10
page	NOUN	9	mul-scrape	1
pal	NOUN	2	mul-scrape	2
paper	NOUN	9	mul-scrape	2
parent	NOUN	3	mul-scrape	2
park	NOUN	8	mul-scrape	1
part	NOUN	18	mul-scrape	5
path	NOUN	4	mul-scrape	1
pay	NOUN	12	mul-scrape	1
pearl	NOUN	4	mul-scrape	2
people	NOUN	6	mul-scrape	5
person	NOUN	3	mul-scrape	1
pet	NOUN	7	mul-scrape	2
phone	NOUN	4	mul-scrape	5
photo	NOUN	1	mul-scrape	5
picture	NOUN	12	mul-scrape	1
place	NOUN	32	mul-scrape	15
plane	NOUN	9	mul-scrape	1
pleasure	NOUN	5	mul-scrape	2
pocket	NOUN	11	mul-scrape	1
police	NOUN	2	mul-scrape	3
pool	NOUN	11	mul-scrape	2
prize	NOUN	7	mul-scrape	2
problem	NOUN	3	mul-scrape	2
process	NOUN	13	mul-scrape	2
project	NOUN	14	mul-scrape	1
promise	NOUN	6	mul-scrape	1
pucky	NOUN	0	mul-scrape	1
purse	NOUN	6	mul-scrape	2
range	NOUN	17	mul-scrape	1
reason	NOUN	9	mul-scrape	2
recommendation	NOUN	3	mul-scrape	6
recording	NOUN	8	mul-scrape	1
report	NOUN	13	mul-scrape	1
research	NOUN	4	mul-scrape	2
rest	NOUN	18	mul-scrape	2
role	NOUN	4	mul-scrape	2
room	NOUN	5	mul-scrape	1
roommate	NOUN	1	mul-scrape	1
sandwich	NOUN	3	mul-scrape	1
scene	NOUN	10	mul-scrape	5
screen	NOUN	16	mul-scrape	2
script	NOUN	4	mul-scrape	1
seat	NOUN	16	mul-scrape	3
set	NOUN	45	mul-scrape	4
shirt	NOUN	2	mul-scrape	1
shock	NOUN	17	mul-scrape	1
shooter	NOUN	5	mul-scrape	1
show	NOUN	16	mul-scrape	1
shower	NOUN	11	mul-scrape	3
sir	NOUN	2	mul-scrape	2
sleep	NOUN	6	mul-scrape	4
something	NOUN	0	mul-scrape	1
son	NOUN	2	mul-scrape	2
sound	NOUN	24	mul-scrape	2
sourdine	NOUN	2	mul-scrape	1
star	NOUN	12	mul-scrape	5
story	NOUN	6	mul-scrape	3
stranger	NOUN	5	mul-scrape	1
street	NOUN	5	mul-scrape	1
stuff	NOUN	14	mul-scrape	3
sucker	NOUN	7	mul-scrape	1
suggestion	NOUN	6	mul-scrape	4
suit	NOUN	10	mul-scrape	2
surprise	NOUN	6	mul-scrape	4
sweetheart	NOUN	4	mul-scrape	1
sweetie	NOUN	1	mul-scrape	1
tape	NOUN	8	mul-scrape	2
thank	NOUN	1	mul-scrape	5
thing	NOUN	12	mul-scrape	6
thinkin	NOUN	0	mul-scrape	1
time	NOUN	15	mul-scrape	12
timing	NOUN	7	mul-scrape	1
today	NOUN	4	mul-scrape	2
tomorrow	NOUN	3	mul-scrape	3
top	NOUN	22	mul-scrape	1
town	NOUN	4	mul-scrape	1
traffic	NOUN	6	mul-scrape	1
trombon	NOUN	0	mul-scrape	2
trouble	NOUN	11	mul-scrape	6
understanding	NOUN	10	mul-scrape	2
voice	NOUN	13	mul-scrape	2
waiting	NOUN	6	mul-scrape	1
wall	NOUN	9	mul-scrape	2
water	NOUN	10	mul-scrape	1
way	NOUN	13	mul-scrape	16
wearin	NOUN	0	mul-scrape	2
week	NOUN	3	mul-scrape	1
wife	NOUN	1	mul-scrape	1
wig	NOUN	2	mul-scrape	1
work	NOUN	34	mul-scrape	2
world	NOUN	9	mul-scrape	6
yeah	NOUN	1	mul-scrape	1
year	NOUN	4	mul-scrape	4
yodel	NOUN	2	mul-scrape	1
People	NOUN	6	eraserhead-script	1
apartment	NOUN	1	eraserhead-script	1
arm	NOUN	8	eraserhead-script	2
baby	NOUN	8	eraserhead-script	4
business	NOUN	9	eraserhead-script	2
care	NOUN	11	eraserhead-script	2
carving	NOUN	6	eraserhead-script	1
change	NOUN	20	eraserhead-script	1
chicken	NOUN	5	eraserhead-script	2
day	NOUN	10	eraserhead-script	1
dinner	NOUN	2	eraserhead-script	3
doctor	NOUN	7	eraserhead-script	1
factory	NOUN	1	eraserhead-script	2
father	NOUN	9	eraserhead-script	1
faucet	NOUN	1	eraserhead-script	1
fellow	NOUN	7	eraserhead-script	1
fist	NOUN	1	eraserhead-script	1
girl	NOUN	5	eraserhead-script	2
half	NOUN	6	eraserhead-script	1
heaven	NOUN	2	eraserhead-script	6
hell	NOUN	6	eraserhead-script	1
hellhole	NOUN	1	eraserhead-script	1
home	NOUN	17	eraserhead-script	1
hospital	NOUN	2	eraserhead-script	1
hour	NOUN	4	eraserhead-script	1
ice	NOUN	11	eraserhead-script	1
intercourse	NOUN	2	eraserhead-script	2
knee	NOUN	3	eraserhead-script	2
mail	NOUN	7	eraserhead-script	1
man	NOUN	13	eraserhead-script	1
mind	NOUN	13	eraserhead-script	1
mine	NOUN	4	eraserhead-script	3
minute	NOUN	8	eraserhead-script	2
mom	NOUN	1	eraserhead-script	2
neighborhood	NOUN	4	eraserhead-script	2
night	NOUN	8	eraserhead-script	3
nosebleed	NOUN	1	eraserhead-script	1
operation	NOUN	11	eraserhead-script	1
parent	NOUN	3	eraserhead-script	2
pasture	NOUN	4	eraserhead-script	1
pay	NOUN	12	eraserhead-script	1
phone	NOUN	4	eraserhead-script	1
pipe	NOUN	9	eraserhead-script	2
printer	NOUN	3	eraserhead-script	1
printing	NOUN	8	eraserhead-script	1
question	NOUN	11	eraserhead-script	1
reason	NOUN	9	eraserhead-script	1
sleep	NOUN	6	eraserhead-script	1
sonny	NOUN	1	eraserhead-script	1
stranger	NOUN	5	eraserhead-script	1
thing	NOUN	12	eraserhead-script	6
tomorrow	NOUN	3	eraserhead-script	1
tonight	NOUN	2	eraserhead-script	2
trouble	NOUN	11	eraserhead-script	1
vacation	NOUN	3	eraserhead-script	2
wife	NOUN	1	eraserhead-script	1
year	NOUN	4	eraserhead-script	2
#	NOUN	0	og-memo-scrape	17
"-""traitor"	NOUN	0	og-memo-scrape	1
18th	NOUN	1	og-memo-scrape	1
22nd	NOUN	1	og-memo-scrape	1
=	NOUN	0	og-memo-scrape	5
Level===	NOUN	0	og-memo-scrape	1
People	NOUN	6	og-memo-scrape	1
_	NOUN	0	og-memo-scrape	4
abyss	NOUN	1	og-memo-scrape	2
aether	NOUN	2	og-memo-scrape	1
afternoon	NOUN	2	og-memo-scrape	1
age	NOUN	8	og-memo-scrape	1
aim	NOUN	11	og-memo-scrape	1
air	NOUN	15	og-memo-scrape	1
ale	NOUN	1	og-memo-scrape	2
allowance	NOUN	7	og-memo-scrape	1
ancestor	NOUN	1	og-memo-scrape	1
angel	NOUN	4	og-memo-scrape	2
area	NOUN	6	og-memo-scrape	5
arson	NOUN	1	og-memo-scrape	1
artery	NOUN	2	og-memo-scrape	1
article	NOUN	5	og-memo-scrape	1
artist	NOUN	1	og-memo-scrape	1
ash	NOUN	4	og-memo-scrape	2
assault	NOUN	7	og-memo-scrape	1
attraction	NOUN	5	og-memo-scrape	1
avail	NOUN	4	og-memo-scrape	1
bandage	NOUN	3	og-memo-scrape	1
basement	NOUN	2	og-memo-scrape	2
battery	NOUN	7	og-memo-scrape	1
beast	NOUN	2	og-memo-scrape	1
beauty	NOUN	3	og-memo-scrape	3
bed	NOUN	13	og-memo-scrape	1
being	NOUN	15	og-memo-scrape	1
bill	NOUN	13	og-memo-scrape	1
birth	NOUN	6	og-memo-scrape	2
birthday	NOUN	2	og-memo-scrape	1
blessing	NOUN	9	og-memo-scrape	4
blood	NOUN	6	og-memo-scrape	6
bloodstain	NOUN	1	og-memo-scrape	1
board	NOUN	13	og-memo-scrape	4
boat	NOUN	3	og-memo-scrape	1
body	NOUN	12	og-memo-scrape	2
bony	NOUN	3	og-memo-scrape	1
book	NOUN	15	og-memo-scrape	1
border	NOUN	10	og-memo-scrape	1
bother	NOUN	8	og-memo-scrape	1
bottle	NOUN	5	og-memo-scrape	1
bottom	NOUN	12	og-memo-scrape	2
box	NOUN	13	og-memo-scrape	5
break	NOUN	75	og-memo-scrape	1
brute	NOUN	3	og-memo-scrape	1
building	NOUN	14	og-memo-scrape	1
butcher	NOUN	7	og-memo-scrape	1
button	NOUN	9	og-memo-scrape	1
call	NOUN	41	og-memo-scrape	1
care	NOUN	11	og-memo-scrape	1
carotid	NOUN	1	og-memo-scrape	1
case	NOUN	22	og-memo-scrape	1
cash	NOUN	4	og-memo-scrape	2
cause	NOUN	7	og-memo-scrape	2
caution	NOUN	5	og-memo-scrape	1
ceiling	NOUN	4	og-memo-scrape	1
cell	NOUN	7	og-memo-scrape	2
center	NOUN	23	og-memo-scrape	1
ceremony	NOUN	3	og-memo-scrape	1
chair	NOUN	7	og-memo-scrape	1
chance	NOUN	9	og-memo-scrape	2
child	NOUN	4	og-memo-scrape	3
choice	NOUN	5	og-memo-scrape	1
circle	NOUN	11	og-memo-scrape	1
circlin	NOUN	0	og-memo-scrape	1
circumstance	NOUN	4	og-memo-scrape	1
cluster	NOUN	3	og-memo-scrape	1
cocoon	NOUN	3	og-memo-scrape	1
code	NOUN	5	og-memo-scrape	2
coin	NOUN	3	og-memo-scrape	2
combination	NOUN	7	og-memo-scrape	1
comedy	NOUN	2	og-memo-scrape	1
complex	NOUN	5	og-memo-scrape	1
comrade	NOUN	3	og-memo-scrape	1
conclusion	NOUN	9	og-memo-scrape	1
contract	NOUN	12	og-memo-scrape	1
corps	NOUN	3	og-memo-scrape	1
counterfeiting	NOUN	1	og-memo-scrape	1
country	NOUN	5	og-memo-scrape	1
county	NOUN	2	og-memo-scrape	1
covenenant	NOUN	0	og-memo-scrape	1
crack	NOUN	24	og-memo-scrape	1
creature	NOUN	3	og-memo-scrape	2
crew	NOUN	5	og-memo-scrape	1
crime	NOUN	2	og-memo-scrape	15
criminal	NOUN	4	og-memo-scrape	1
crimson	NOUN	5	og-memo-scrape	1
cry	NOUN	12	og-memo-scrape	1
curse	NOUN	9	og-memo-scrape	1
dark	NOUN	16	og-memo-scrape	1
darkness	NOUN	6	og-memo-scrape	2
date	NOUN	13	og-memo-scrape	1
daughter	NOUN	1	og-memo-scrape	2
day	NOUN	10	og-memo-scrape	11
dearest	NOUN	5	og-memo-scrape	1
death	NOUN	8	og-memo-scrape	15
decision	NOUN	5	og-memo-scrape	1
delusion	NOUN	3	og-memo-scrape	1
demon	NOUN	3	og-memo-scrape	3
despair	NOUN	3	og-memo-scrape	2
destiny	NOUN	3	og-memo-scrape	1
difficulty	NOUN	4	og-memo-scrape	1
digit	NOUN	3	og-memo-scrape	1
direckter	NOUN	0	og-memo-scrape	1
disaster	NOUN	3	og-memo-scrape	1
disgrace	NOUN	4	og-memo-scrape	1
doctor	NOUN	7	og-memo-scrape	5
door	NOUN	5	og-memo-scrape	2
doth	NOUN	0	og-memo-scrape	4
dozen	NOUN	2	og-memo-scrape	1
dream	NOUN	8	og-memo-scrape	6
drink	NOUN	10	og-memo-scrape	1
drop	NOUN	32	og-memo-scrape	1
drug	NOUN	3	og-memo-scrape	1
drunkenness	NOUN	3	og-memo-scrape	2
earth	NOUN	9	og-memo-scrape	2
editor	NOUN	2	og-memo-scrape	1
embezzlement	NOUN	1	og-memo-scrape	1
end	NOUN	18	og-memo-scrape	5
er	NOUN	2	og-memo-scrape	2
errand	NOUN	1	og-memo-scrape	1
error	NOUN	7	og-memo-scrape	3
estimated____e	NOUN	0	og-memo-scrape	1
evergreen	NOUN	2	og-memo-scrape	1
ex__________ol	NOUN	0	og-memo-scrape	1
exception	NOUN	3	og-memo-scrape	1
execution	NOUN	7	og-memo-scrape	2
executioner	NOUN	1	og-memo-scrape	1
existence	NOUN	2	og-memo-scrape	1
fa	NOUN	1	og-memo-scrape	1
face	NOUN	22	og-memo-scrape	2
fact	NOUN	4	og-memo-scrape	4
faith	NOUN	4	og-memo-scrape	2
family	NOUN	8	og-memo-scrape	2
fat	NOUN	9	og-memo-scrape	1
fear	NOUN	8	og-memo-scrape	3
feeling	NOUN	19	og-memo-scrape	1
felon	NOUN	2	og-memo-scrape	1
field	NOUN	21	og-memo-scrape	1
fight	NOUN	9	og-memo-scrape	1
floor	NOUN	12	og-memo-scrape	3
flower	NOUN	4	og-memo-scrape	2
fog	NOUN	4	og-memo-scrape	1
fool	NOUN	7	og-memo-scrape	1
foot	NOUN	14	og-memo-scrape	3
fortune	NOUN	4	og-memo-scrape	3
fragment	NOUN	4	og-memo-scrape	1
fragrance	NOUN	2	og-memo-scrape	1
frame	NOUN	17	og-memo-scrape	1
freedom	NOUN	2	og-memo-scrape	1
friend	NOUN	5	og-memo-scrape	3
friendship	NOUN	1	og-memo-scrape	1
fright	NOUN	2	og-memo-scrape	1
front	NOUN	13	og-memo-scrape	2
future	NOUN	7	og-memo-scrape	1
game	NOUN	14	og-memo-scrape	1
genius	NOUN	5	og-memo-scrape	1
genus	NOUN	2	og-memo-scrape	1
ghost	NOUN	7	og-memo-scrape	2
go	NOUN	35	og-memo-scrape	1
gold	NOUN	7	og-memo-scrape	1
goodbye	NOUN	1	og-memo-scrape	2
grave	NOUN	8	og-memo-scrape	1
greed	NOUN	2	og-memo-scrape	1
grief	NOUN	2	og-memo-scrape	1
ground	NOUN	30	og-memo-scrape	1
guard	NOUN	14	og-memo-scrape	1
guest	NOUN	4	og-memo-scrape	1
guilt	NOUN	2	og-memo-scrape	3
gum	NOUN	10	og-memo-scrape	1
gun	NOUN	8	og-memo-scrape	1
guy	NOUN	5	og-memo-scrape	2
hall	NOUN	13	og-memo-scrape	1
hallucination	NOUN	3	og-memo-scrape	1
hand	NOUN	16	og-memo-scrape	4
handful	NOUN	2	og-memo-scrape	1
handwriting	NOUN	3	og-memo-scrape	1
happiness	NOUN	2	og-memo-scrape	1
head	NOUN	42	og-memo-scrape	4
heading	NOUN	12	og-memo-scrape	1
health	NOUN	2	og-memo-scrape	1
heart	NOUN	10	og-memo-scrape	2
height	NOUN	4	og-memo-scrape	1
hill	NOUN	6	og-memo-scrape	1
history	NOUN	5	og-memo-scrape	3
hole	NOUN	10	og-memo-scrape	2
home	NOUN	17	og-memo-scrape	2
hometown	NOUN	1	og-memo-scrape	1
homicide	NOUN	1	og-memo-scrape	2
honor	NOUN	7	og-memo-scrape	2
hope	NOUN	9	og-memo-scrape	2
hospital	NOUN	2	og-memo-scrape	1
hospitalization	NOUN	4	og-memo-scrape	1
house	NOUN	14	og-memo-scrape	3
hunger	NOUN	5	og-memo-scrape	1
illness	NOUN	1	og-memo-scrape	5
illusion	NOUN	4	og-memo-scrape	1
image	NOUN	11	og-memo-scrape	2
imagination	NOUN	3	og-memo-scrape	1
imagining	NOUN	2	og-memo-scrape	1
immigration	NOUN	2	og-memo-scrape	1
inch	NOUN	3	og-memo-scrape	1
incident	NOUN	4	og-memo-scrape	1
injury	NOUN	5	og-memo-scrape	1
ink	NOUN	5	og-memo-scrape	1
instrument	NOUN	9	og-memo-scrape	1
invention	NOUN	3	og-memo-scrape	1
investigation	NOUN	2	og-memo-scrape	2
jail	NOUN	2	og-memo-scrape	2
job	NOUN	17	og-memo-scrape	1
joy	NOUN	4	og-memo-scrape	2
judgement	NOUN	7	og-memo-scrape	1
justice	NOUN	4	og-memo-scrape	9
key	NOUN	21	og-memo-scrape	7
kid	NOUN	7	og-memo-scrape	1
kidnapping	NOUN	2	og-memo-scrape	1
kind	NOUN	4	og-memo-scrape	1
krimminal	NOUN	0	og-memo-scrape	1
lack	NOUN	2	og-memo-scrape	2
lady	NOUN	3	og-memo-scrape	1
lake	NOUN	3	og-memo-scrape	4
lakeside	NOUN	1	og-memo-scrape	1
lamb	NOUN	6	og-memo-scrape	1
land	NOUN	18	og-memo-scrape	4
landscape	NOUN	6	og-memo-scrape	2
left	NOUN	24	og-memo-scrape	1
legend	NOUN	2	og-memo-scrape	4
letter	NOUN	8	og-memo-scrape	5
liberty	NOUN	5	og-memo-scrape	1
lie	NOUN	10	og-memo-scrape	1
life	NOUN	14	og-memo-scrape	9
light	NOUN	47	og-memo-scrape	4
lightness	NOUN	6	og-memo-scrape	1
living	NOUN	17	og-memo-scrape	1
loneliness	NOUN	3	og-memo-scrape	1
loss	NOUN	8	og-memo-scrape	1
lot	NOUN	9	og-memo-scrape	1
love	NOUN	10	og-memo-scrape	1
luck	NOUN	3	og-memo-scrape	1
lust	NOUN	3	og-memo-scrape	1
maiden	NOUN	3	og-memo-scrape	1
man	NOUN	13	og-memo-scrape	28
map	NOUN	8	og-memo-scrape	3
med	NOUN	1	og-memo-scrape	1
memory	NOUN	5	og-memo-scrape	3
mercy	NOUN	5	og-memo-scrape	2
message	NOUN	5	og-memo-scrape	1
meter	NOUN	6	og-memo-scrape	1
middle	NOUN	9	og-memo-scrape	1
midnight	NOUN	1	og-memo-scrape	3
mimosa	NOUN	3	og-memo-scrape	1
mind	NOUN	13	og-memo-scrape	2
miracle	NOUN	2	og-memo-scrape	1
mist	NOUN	4	og-memo-scrape	2
model	NOUN	16	og-memo-scrape	1
moment	NOUN	6	og-memo-scrape	2
money	NOUN	3	og-memo-scrape	1
monster	NOUN	5	og-memo-scrape	1
month	NOUN	2	og-memo-scrape	4
monument	NOUN	3	og-memo-scrape	2
mooseum	NOUN	0	og-memo-scrape	1
morality	NOUN	2	og-memo-scrape	1
morn	NOUN	1	og-memo-scrape	1
morning	NOUN	4	og-memo-scrape	2
motive	NOUN	5	og-memo-scrape	1
mountain	NOUN	2	og-memo-scrape	1
murder	NOUN	3	og-memo-scrape	6
museum	NOUN	1	og-memo-scrape	1
nail	NOUN	10	og-memo-scrape	1
name	NOUN	15	og-memo-scrape	7
nature	NOUN	5	og-memo-scrape	2
neck	NOUN	6	og-memo-scrape	6
needle	NOUN	6	og-memo-scrape	1
newspaper	NOUN	4	og-memo-scrape	1
night	NOUN	8	og-memo-scrape	3
nightmare	NOUN	2	og-memo-scrape	1
noose	NOUN	4	og-memo-scrape	1
note	NOUN	13	og-memo-scrape	6
number	NOUN	17	og-memo-scrape	9
nurse	NOUN	7	og-memo-scrape	2
offense	NOUN	5	og-memo-scrape	1
office	NOUN	7	og-memo-scrape	1
one	NOUN	9	og-memo-scrape	10
opinion	NOUN	6	og-memo-scrape	1
order	NOUN	24	og-memo-scrape	2
other	NOUN	4	og-memo-scrape	2
outlook	NOUN	3	og-memo-scrape	1
p.m.	NOUN	2	og-memo-scrape	1
page	NOUN	9	og-memo-scrape	2
pain	NOUN	7	og-memo-scrape	2
painting	NOUN	8	og-memo-scrape	1
pan	NOUN	7	og-memo-scrape	1
paragraph	NOUN	4	og-memo-scrape	2
park	NOUN	8	og-memo-scrape	1
part	NOUN	18	og-memo-scrape	3
passenger	NOUN	1	og-memo-scrape	1
passing	NOUN	37	og-memo-scrape	1
passion	NOUN	7	og-memo-scrape	1
past	NOUN	6	og-memo-scrape	4
path	NOUN	4	og-memo-scrape	3
patient	NOUN	3	og-memo-scrape	2
pattern	NOUN	10	og-memo-scrape	1
pe________m	NOUN	0	og-memo-scrape	1
pea	NOUN	3	og-memo-scrape	1
peace	NOUN	5	og-memo-scrape	1
people	NOUN	6	og-memo-scrape	13
persecution	NOUN	1	og-memo-scrape	3
person	NOUN	3	og-memo-scrape	2
philosopher	NOUN	2	og-memo-scrape	1
pile	NOUN	11	og-memo-scrape	1
pillow	NOUN	2	og-memo-scrape	1
pin	NOUN	15	og-memo-scrape	1
place	NOUN	32	og-memo-scrape	16
plague	NOUN	7	og-memo-scrape	1
plan	NOUN	7	og-memo-scrape	1
play	NOUN	52	og-memo-scrape	1
polic______ect	NOUN	0	og-memo-scrape	1
police	NOUN	2	og-memo-scrape	6
port	NOUN	14	og-memo-scrape	1
potential	NOUN	4	og-memo-scrape	1
prey	NOUN	4	og-memo-scrape	1
pride	NOUN	6	og-memo-scrape	2
prison	NOUN	2	og-memo-scrape	1
prisoner	NOUN	1	og-memo-scrape	3
process	NOUN	13	og-memo-scrape	1
promise	NOUN	6	og-memo-scrape	1
proof	NOUN	12	og-memo-scrape	2
psychiatrist	NOUN	1	og-memo-scrape	1
punishment	NOUN	1	og-memo-scrape	1
purity	NOUN	3	og-memo-scrape	1
puzzle	NOUN	4	og-memo-scrape	2
quake	NOUN	3	og-memo-scrape	1
question	NOUN	11	og-memo-scrape	1
rain	NOUN	4	og-memo-scrape	3
reality	NOUN	4	og-memo-scrape	4
reason	NOUN	9	og-memo-scrape	5
rebirth	NOUN	4	og-memo-scrape	1
relative	NOUN	4	og-memo-scrape	1
release	NOUN	22	og-memo-scrape	1
religion	NOUN	2	og-memo-scrape	1
remain	NOUN	4	og-memo-scrape	1
remorse	NOUN	1	og-memo-scrape	1
representation	NOUN	10	og-memo-scrape	1
request	NOUN	5	og-memo-scrape	1
resident	NOUN	4	og-memo-scrape	1
resort	NOUN	6	og-memo-scrape	1
response	NOUN	7	og-memo-scrape	1
rest	NOUN	18	og-memo-scrape	1
restless	NOUN	3	og-memo-scrape	2
resurrection	NOUN	2	og-memo-scrape	2
retribution	NOUN	3	og-memo-scrape	2
return	NOUN	29	og-memo-scrape	1
reunion	NOUN	2	og-memo-scrape	1
revenge	NOUN	2	og-memo-scrape	8
reward	NOUN	8	og-memo-scrape	2
riddle	NOUN	8	og-memo-scrape	1
right	NOUN	36	og-memo-scrape	2
ring	NOUN	15	og-memo-scrape	1
robbery	NOUN	2	og-memo-scrape	1
rock	NOUN	9	og-memo-scrape	1
room	NOUN	5	og-memo-scrape	8
rope	NOUN	4	og-memo-scrape	3
round	NOUN	25	og-memo-scrape	1
row	NOUN	8	og-memo-scrape	2
run	NOUN	57	og-memo-scrape	1
rung	NOUN	8	og-memo-scrape	1
s	NOUN	6	og-memo-scrape	1
sadness	NOUN	3	og-memo-scrape	1
salvation	NOUN	4	og-memo-scrape	1
scar	NOUN	3	og-memo-scrape	1
scene	NOUN	10	og-memo-scrape	1
schedule	NOUN	4	og-memo-scrape	1
schoolmate	NOUN	1	og-memo-scrape	2
score	NOUN	18	og-memo-scrape	1
screen	NOUN	16	og-memo-scrape	2
search	NOUN	9	og-memo-scrape	1
seat	NOUN	16	og-memo-scrape	3
second	NOUN	15	og-memo-scrape	1
secret	NOUN	14	og-memo-scrape	1
servant	NOUN	2	og-memo-scrape	1
shack	NOUN	3	og-memo-scrape	1
shalt	NOUN	0	og-memo-scrape	2
shape	NOUN	11	og-memo-scrape	1
shelter	NOUN	7	og-memo-scrape	1
sheriff	NOUN	1	og-memo-scrape	1
ship	NOUN	6	og-memo-scrape	2
shoe	NOUN	5	og-memo-scrape	2
sickness	NOUN	3	og-memo-scrape	1
side	NOUN	14	og-memo-scrape	6
sight	NOUN	9	og-memo-scrape	1
sign	NOUN	20	og-memo-scrape	4
sin	NOUN	8	og-memo-scrape	7
sinless	NOUN	1	og-memo-scrape	1
sinner	NOUN	1	og-memo-scrape	2
sister	NOUN	4	og-memo-scrape	2
size	NOUN	9	og-memo-scrape	1
skill	NOUN	2	og-memo-scrape	1
slavery	NOUN	3	og-memo-scrape	1
slow	NOUN	11	og-memo-scrape	1
slumber	NOUN	3	og-memo-scrape	1
smile	NOUN	3	og-memo-scrape	2
snow	NOUN	6	og-memo-scrape	1
society	NOUN	4	og-memo-scrape	2
son	NOUN	2	og-memo-scrape	1
song	NOUN	6	og-memo-scrape	1
sort	NOUN	6	og-memo-scrape	2
soul	NOUN	5	og-memo-scrape	4
soup	NOUN	4	og-memo-scrape	1
space	NOUN	10	og-memo-scrape	1
spelling	NOUN	7	og-memo-scrape	2
spirit	NOUN	9	og-memo-scrape	2
spoon	NOUN	5	og-memo-scrape	2
stab	NOUN	6	og-memo-scrape	2
staircase	NOUN	1	og-memo-scrape	1
start	NOUN	22	og-memo-scrape	1
statement	NOUN	7	og-memo-scrape	1
static	NOUN	5	og-memo-scrape	1
stay	NOUN	16	og-memo-scrape	1
step	NOUN	21	og-memo-scrape	2
story	NOUN	6	og-memo-scrape	2
stranger	NOUN	5	og-memo-scrape	1
street	NOUN	5	og-memo-scrape	1
struggle	NOUN	7	og-memo-scrape	3
stuff	NOUN	14	og-memo-scrape	1
style	NOUN	12	og-memo-scrape	1
suicide	NOUN	2	og-memo-scrape	3
sun	NOUN	7	og-memo-scrape	3
sunrise	NOUN	4	og-memo-scrape	1
surroun	NOUN	0	og-memo-scrape	1
swamp	NOUN	4	og-memo-scrape	2
sweet	NOUN	16	og-memo-scrape	1
symbol	NOUN	2	og-memo-scrape	2
symptom	NOUN	2	og-memo-scrape	1
t___________	NOUN	0	og-memo-scrape	1
t__________an	NOUN	0	og-memo-scrape	1
taste	NOUN	13	og-memo-scrape	1
tendency	NOUN	4	og-memo-scrape	2
tern	NOUN	1	og-memo-scrape	1
thee	NOUN	0	og-memo-scrape	3
thief	NOUN	1	og-memo-scrape	1
thievery	NOUN	1	og-memo-scrape	1
thing	NOUN	12	og-memo-scrape	15
thou	NOUN	1	og-memo-scrape	1
thrice	NOUN	1	og-memo-scrape	1
throne	NOUN	5	og-memo-scrape	1
time	NOUN	15	og-memo-scrape	12
today	NOUN	4	og-memo-scrape	4
toe	NOUN	9	og-memo-scrape	1
tomorrow	NOUN	3	og-memo-scrape	5
tongue	NOUN	10	og-memo-scrape	1
tool	NOUN	8	og-memo-scrape	1
top	NOUN	22	og-memo-scrape	1
torso	NOUN	1	og-memo-scrape	2
tourist	NOUN	1	og-memo-scrape	2
town	NOUN	4	og-memo-scrape	9
tragedy	NOUN	2	og-memo-scrape	1
tranquility	NOUN	3	og-memo-scrape	1
tree	NOUN	7	og-memo-scrape	7
tribe	NOUN	4	og-memo-scrape	1
trigger	NOUN	5	og-memo-scrape	1
trip	NOUN	12	og-memo-scrape	1
trouble	NOUN	11	og-memo-scrape	1
trust	NOUN	12	og-memo-scrape	1
truth	NOUN	5	og-memo-scrape	3
type	NOUN	8	og-memo-scrape	1
typo	NOUN	1	og-memo-scrape	1
unreality	NOUN	2	og-memo-scrape	1
use	NOUN	13	og-memo-scrape	2
